id_order;reference;id_shop_group;id_shop;id_carrier;id_lang;id_customer;id_cart;id_currency;id_address_delivery;id_address_invoice;current_state;secure_key;payment;conversion_rate;module;recyclable;gift;gift_message;mobile_theme;shipping_number;total_discounts;total_discounts_tax_incl;total_discounts_tax_excl;total_paid;total_paid_tax_incl;total_paid_tax_excl;total_paid_real;total_products;total_products_wt;total_shipping;total_shipping_tax_incl;total_shipping_tax_excl;carrier_tax_rate;total_wrapping;total_wrapping_tax_incl;total_wrapping_tax_excl;round_mode;round_type;invoice_number;delivery_number;invoice_date;delivery_date;valid;date_add;date_upd;exported
7264;GWABYSLDU;1;1;40;1;27;95;1;76;76;5;*******************;Chèque;1.000000;ps_checkpayment;0;1;17739;0;;0.000000;0.000000;0.000000;12.050000;12.050000;11.050000;12.050000;8.340000;8.800000;3.250000;3.250000;2.710000;20.000;0.000000;0.000000;0.000000;2;2;0;7101;"0000-00-00 00:00:00";"2022-05-12 14:01:50";0;"2022-05-06 10:43:00";"2022-05-15 22:18:02";
7265;EIEHHDLEI;1;1;42;1;6937;14210;1;7315;7315;5;*******************;Chèque;1.000000;ps_checkpayment;0;1;17739;0;;5.950000;5.950000;4.960000;68.000000;68.000000;64.450000;68.000000;64.450000;68.000000;5.950000;5.950000;4.960000;20.000;0.000000;0.000000;0.000000;2;2;0;7100;"0000-00-00 00:00:00";"2022-05-12 14:01:50";0;"2022-05-06 10:45:12";"2022-05-14 14:00:22";
7266;QHIGPYQPS;1;1;40;1;84;14212;1;133;133;5;*******************;Chèque;1.000000;ps_checkpayment;0;1;17739;0;;0.000000;0.000000;0.000000;12.050000;12.050000;11.050000;12.050000;8.340000;8.800000;3.250000;3.250000;2.710000;20.000;0.000000;0.000000;0.000000;2;2;0;7099;"0000-00-00 00:00:00";"2022-05-12 14:01:50";0;"2022-05-06 10:46:26";"2022-05-15 22:18:07";
7267;XGNSCOQXJ;1;1;40;1;3479;14213;1;3568;3568;5;*******************;Chèque;1.000000;ps_checkpayment;0;1;17739;0;;0.000000;0.000000;0.000000;12.050000;12.050000;11.050000;12.050000;8.340000;8.800000;3.250000;3.250000;2.710000;20.000;0.000000;0.000000;0.000000;2;2;0;7098;"0000-00-00 00:00:00";"2022-05-12 14:01:50";0;"2022-05-06 10:47:13";"2022-05-15 22:18:02";
7269;VAESOCGBS;1;1;42;1;1742;14214;1;1854;1854;5;*******************;Chèque;1.000000;ps_checkpayment;0;1;14919;0;;5.950000;5.950000;4.960000;80.000000;80.000000;75.703333;80.000000;76.580000;81.050000;4.900000;4.900000;4.083333;20.000;0.000000;0.000000;0.000000;2;2;0;7097;"0000-00-00 00:00:00";"2022-05-12 14:01:49";0;"2022-05-06 10:50:57";"2022-05-14 12:20:36";
7306;ZUODTLRMR;1;1;40;1;4868;14311;1;5052;5052;5;*******************;Chèque;1.000000;ps_checkpayment;0;1;17739;0;;0.000000;0.000000;0.000000;12.050000;12.050000;11.050000;12.050000;8.340000;8.800000;3.250000;3.250000;2.710000;20.000;0.000000;0.000000;0.000000;2;2;0;7096;"0000-00-00 00:00:00";"2022-05-12 14:01:49";0;"2022-05-09 10:46:50";"2022-05-15 22:18:01";
7307;DTFRSLZGO;1;1;40;1;6982;14312;1;7376;7358;5;*******************;Chèque;1.000000;ps_checkpayment;0;1;17739;0;;0.000000;0.000000;0.000000;24.100000;24.100000;22.640000;24.100000;19.930000;20.850000;3.250000;3.250000;2.710000;20.000;0.000000;0.000000;0.000000;2;2;0;7095;"0000-00-00 00:00:00";"2022-05-12 14:01:49";0;"2022-05-09 10:52:05";"2022-05-15 22:18:08";
7308;VJYYGNQNP;1;1;40;1;4768;14313;1;4938;4938;5;*******************;Chèque;1.000000;ps_checkpayment;0;0;;0;;0.000000;0.000000;0.000000;12.050000;12.050000;11.050000;12.050000;8.340000;8.800000;3.250000;3.250000;2.710000;20.000;0.000000;0.000000;0.000000;2;2;0;7094;"0000-00-00 00:00:00";"2022-05-12 14:01:48";0;"2022-05-09 10:58:36";"2022-05-15 22:18:08";
7309;FZUUDXHZG;1;1;40;1;4276;14314;1;4387;4387;5;*******************;Chèque;1.000000;ps_checkpayment;0;1;17739;0;;0.000000;0.000000;0.000000;12.050000;12.050000;11.050000;12.050000;8.340000;8.800000;3.250000;3.250000;2.710000;20.000;0.000000;0.000000;0.000000;2;2;0;7093;"0000-00-00 00:00:00";"2022-05-12 14:01:48";0;"2022-05-09 10:59:31";"2022-05-15 22:18:02";
7310;XURRTYYOZ;1;1;40;1;6983;14315;1;7359;7359;5;*******************;Chèque;1.000000;ps_checkpayment;0;1;"2020 MQDN";0;;0.000000;0.000000;0.000000;6.800000;6.800000;6.186667;6.800000;4.270000;4.500000;2.300000;2.300000;1.916667;20.000;0.000000;0.000000;0.000000;2;2;0;7092;"0000-00-00 00:00:00";"2022-05-12 14:01:48";0;"2022-05-09 11:18:04";"2022-05-15 22:18:01";
7311;CWJJNYIBS;1;1;40;1;6984;14316;1;7360;7360;5;*******************;Chèque;1.000000;ps_checkpayment;0;1;"2020 MQDN";0;;0.000000;0.000000;0.000000;20.000000;20.000000;19.206667;20.000000;16.790000;17.100000;2.900000;2.900000;2.416667;20.000;0.000000;0.000000;0.000000;2;2;0;7091;"0000-00-00 00:00:00";"2022-05-12 14:01:48";0;"2022-05-09 11:30:28";"2022-05-15 22:18:02";
7312;JWGWHGCGV;1;1;40;1;696;14318;1;792;792;5;*******************;Chèque;1.000000;ps_checkpayment;0;1;"2020 MQDN";0;;0.000000;0.000000;0.000000;18.250000;18.250000;16.930000;18.250000;14.220000;15.000000;3.250000;3.250000;2.710000;20.000;0.000000;0.000000;0.000000;2;2;0;7090;"0000-00-00 00:00:00";"2022-05-12 14:01:48";0;"2022-05-09 11:34:39";"2022-05-15 22:18:02";
7315;IJDWFJMVX;1;1;42;1;32;14328;1;81;81;5;*******************;Chèque;1.000000;ps_checkpayment;0;1;17739;0;;5.950000;5.950000;4.960000;68.000000;68.000000;64.450000;68.000000;64.450000;68.000000;5.950000;5.950000;4.960000;20.000;0.000000;0.000000;0.000000;2;2;0;7089;"0000-00-00 00:00:00";"2022-05-12 14:01:47";0;"2022-05-09 12:22:26";"2022-05-16 15:00:40";
7316;TJJYQQGPK;1;1;40;1;6986;14329;1;7362;7362;5;*******************;Chèque;1.000000;ps_checkpayment;0;1;17739;0;;0.000000;0.000000;0.000000;12.050000;12.050000;11.050000;12.050000;8.340000;8.800000;3.250000;3.250000;2.710000;20.000;0.000000;0.000000;0.000000;2;2;0;7088;"0000-00-00 00:00:00";"2022-05-12 14:01:47";0;"2022-05-09 12:25:44";"2022-05-15 22:18:02";
7317;FGMSMYUPX;1;1;42;1;2045;14330;1;2152;2152;5;*******************;Chèque;1.000000;ps_checkpayment;0;1;17739;0;;5.950000;5.950000;4.960000;68.000000;68.000000;64.450000;68.000000;64.450000;68.000000;5.950000;5.950000;4.960000;20.000;0.000000;0.000000;0.000000;2;2;0;7087;"0000-00-00 00:00:00";"2022-05-12 14:01:47";0;"2022-05-09 12:27:04";"2022-05-13 15:41:05";
7318;NXAUEXGOP;1;1;42;1;1052;14331;1;1159;1159;5;*******************;Chèque;1.000000;ps_checkpayment;0;1;17739;0;;5.950000;5.950000;4.960000;68.000000;68.000000;64.450000;68.000000;64.450000;68.000000;5.950000;5.950000;4.960000;20.000;0.000000;0.000000;0.000000;2;2;0;7086;"0000-00-00 00:00:00";"2022-05-12 14:01:47";0;"2022-05-09 12:28:14";"2022-05-14 14:00:36";
7319;YDWWHGKPG;1;1;40;1;3422;14332;1;3512;3512;5;*******************;Chèque;1.000000;ps_checkpayment;0;1;17739;0;;0.000000;0.000000;0.000000;12.050000;12.050000;11.050000;12.050000;8.340000;8.800000;3.250000;3.250000;2.710000;20.000;0.000000;0.000000;0.000000;2;2;0;7085;"0000-00-00 00:00:00";"2022-05-12 14:01:47";0;"2022-05-09 12:29:17";"2022-05-15 22:18:02";
7320;BSPBJLJLE;1;1;42;1;4144;14333;1;4245;4245;5;*******************;Chèque;1.000000;ps_checkpayment;0;1;17739;0;;5.950000;5.950000;4.960000;68.000000;68.000000;64.450000;68.000000;64.450000;68.000000;5.950000;5.950000;4.960000;20.000;0.000000;0.000000;0.000000;2;2;0;7084;"0000-00-00 00:00:00";"2022-05-12 14:01:46";0;"2022-05-09 12:30:13";"2022-05-14 14:00:18";
7321;QFSRYIAXK;1;1;42;1;6988;14335;1;7364;7364;5;*******************;Chèque;1.000000;ps_checkpayment;0;1;17739;0;;5.950000;5.950000;4.960000;68.000000;68.000000;64.450000;68.000000;64.450000;68.000000;5.950000;5.950000;4.960000;20.000;0.000000;0.000000;0.000000;2;2;0;7083;"0000-00-00 00:00:00";"2022-05-12 14:01:46";0;"2022-05-09 12:37:51";"2022-05-14 14:00:27";
7332;YRFSXLZEW;1;1;40;1;6996;14351;1;7375;7372;5;*******************;Chèque;1.000000;ps_checkpayment;0;1;"2020 MQDN";0;;0.000000;0.000000;0.000000;7.250000;7.250000;6.500000;7.250000;3.790000;4.000000;3.250000;3.250000;2.710000;20.000;0.000000;0.000000;0.000000;2;2;0;7082;"0000-00-00 00:00:00";"2022-05-12 14:01:46";0;"2022-05-10 09:53:21";"2022-05-15 22:18:01";
7333;BBLSOREZL;1;1;42;1;2845;14352;1;2937;2937;5;*******************;Chèque;1.000000;ps_checkpayment;0;1;17739;0;;5.950000;5.950000;4.960000;68.000000;68.000000;64.450000;68.000000;64.450000;68.000000;5.950000;5.950000;4.960000;20.000;0.000000;0.000000;0.000000;2;2;0;7081;"0000-00-00 00:00:00";"2022-05-12 14:01:46";0;"2022-05-10 09:55:24";"2022-05-16 17:00:24";
7334;VXPVJNFOK;1;1;40;1;43;14353;1;91;91;5;*******************;Chèque;1.000000;ps_checkpayment;0;1;17739;0;;0.000000;0.000000;0.000000;12.050000;12.050000;11.050000;12.050000;8.340000;8.800000;3.250000;3.250000;2.710000;20.000;0.000000;0.000000;0.000000;2;2;0;7080;"0000-00-00 00:00:00";"2022-05-12 14:01:46";0;"2022-05-10 09:56:18";"2022-05-15 22:15:27";
7335;XGRVRBDFB;1;1;42;1;390;14354;1;454;454;5;*******************;Chèque;1.000000;ps_checkpayment;0;1;17739;0;;5.950000;5.950000;4.960000;68.000000;68.000000;64.450000;68.000000;64.450000;68.000000;5.950000;5.950000;4.960000;20.000;0.000000;0.000000;0.000000;2;2;0;7079;"0000-00-00 00:00:00";"2022-05-12 14:01:46";0;"2022-05-10 09:57:36";"2022-05-16 10:41:22";
7336;LJECKRJJE;1;1;42;1;6997;14355;1;7373;7373;5;*******************;Chèque;1.000000;ps_checkpayment;0;1;17739;0;;5.950000;5.950000;4.960000;68.000000;68.000000;64.450000;68.000000;64.450000;68.000000;5.950000;5.950000;4.960000;20.000;0.000000;0.000000;0.000000;2;2;0;7078;"0000-00-00 00:00:00";"2022-05-12 14:01:45";0;"2022-05-10 09:59:37";"2022-05-14 16:00:21";
7337;TLORKVVPC;1;1;40;1;6998;14356;1;7374;7374;5;*******************;Chèque;1.000000;ps_checkpayment;0;1;17739;0;;0.000000;0.000000;0.000000;25.300000;25.300000;23.236667;25.300000;17.820000;18.800000;6.500000;6.500000;5.416667;20.000;0.000000;0.000000;0.000000;2;2;0;7077;"0000-00-00 00:00:00";"2022-05-12 14:01:45";0;"2022-05-10 10:02:24";"2022-05-15 22:18:02";
7338;YWXYSXKQW;1;1;40;1;3530;14357;1;3619;3619;5;*******************;Chèque;1.000000;ps_checkpayment;0;1;17739;0;;0.000000;0.000000;0.000000;12.050000;12.050000;11.050000;12.050000;8.340000;8.800000;3.250000;3.250000;2.710000;20.000;0.000000;0.000000;0.000000;2;2;0;7076;"0000-00-00 00:00:00";"2022-05-12 14:01:45";0;"2022-05-10 10:04:34";"2022-05-15 22:15:27";
7339;RAERZVYTL;1;1;42;1;2914;14358;1;3008;3008;5;*******************;Chèque;1.000000;ps_checkpayment;0;1;"2020 MQDN";0;;0.000000;0.000000;0.000000;30.000000;30.000000;27.503333;30.000000;20.670000;21.800000;8.200000;8.200000;6.833333;20.000;0.000000;0.000000;0.000000;2;2;0;7075;"0000-00-00 00:00:00";"2022-05-12 14:01:45";0;"2022-05-10 10:06:32";"2022-05-14 14:00:22";
7340;RETUAYAHD;1;1;40;1;3492;14359;1;3581;3581;5;*******************;Chèque;1.000000;ps_checkpayment;0;1;17739;0;;0.000000;0.000000;0.000000;52.050000;52.050000;51.050000;52.050000;48.340000;48.800000;3.250000;3.250000;2.710000;20.000;0.000000;0.000000;0.000000;2;2;0;7074;"0000-00-00 00:00:00";"2022-05-12 14:01:44";0;"2022-05-10 10:11:12";"2022-05-15 22:15:27";
7341;MKRDMDXCH;1;1;40;1;6987;14364;1;7363;7363;5;*******************;Chèque;1.000000;ps_checkpayment;0;1;17739;0;;3.250000;3.250000;2.710000;17.600000;17.600000;16.680000;17.600000;16.680000;17.600000;3.250000;3.250000;2.710000;20.000;0.000000;0.000000;0.000000;2;2;0;7073;"0000-00-00 00:00:00";"2022-05-12 14:01:44";0;"2022-05-10 12:35:25";"2022-05-15 22:15:26";
7347;CYRSQVHFV;1;1;42;1;1007;14386;1;1112;1112;5;*******************;Chèque;1.000000;ps_checkpayment;0;1;14919;0;;5.950000;5.950000;4.960000;100.000000;100.000000;95.830000;100.000000;95.830000;100.000000;5.950000;5.950000;4.960000;20.000;0.000000;0.000000;0.000000;2;2;0;7072;"0000-00-00 00:00:00";"2022-05-12 14:01:44";0;"2022-05-11 11:21:58";"2022-05-14 14:00:30";
7348;HOLXTHSVD;1;1;40;1;1923;14387;1;2032;2032;5;*******************;Chèque;1.000000;ps_checkpayment;0;1;17739;0;;0.000000;0.000000;0.000000;12.050000;12.050000;11.050000;12.050000;8.340000;8.800000;3.250000;3.250000;2.710000;20.000;0.000000;0.000000;0.000000;2;2;0;7071;"0000-00-00 00:00:00";"2022-05-12 14:01:44";0;"2022-05-11 11:23:31";"2022-05-15 22:15:27";
7349;WJQCDUXMT;1;1;42;1;7004;14388;1;7386;7382;5;*******************;Chèque;1.000000;ps_checkpayment;0;1;17739;0;;5.950000;5.950000;4.960000;68.000000;68.000000;64.450000;68.000000;64.450000;68.000000;5.950000;5.950000;4.960000;20.000;0.000000;0.000000;0.000000;2;2;0;7070;"0000-00-00 00:00:00";"2022-05-12 14:01:44";0;"2022-05-11 11:26:27";"2022-05-16 10:41:26";
7350;QOTCEULCD;1;1;42;1;1312;14389;1;1419;1419;5;*******************;Chèque;1.000000;ps_checkpayment;0;1;17739;0;;0.000000;0.000000;0.000000;29.650000;29.650000;27.728333;29.650000;25.020000;26.400000;3.250000;3.250000;2.708333;20.000;0.000000;0.000000;0.000000;2;2;0;7069;"0000-00-00 00:00:00";"2022-05-12 14:01:44";0;"2022-05-11 11:28:52";"2022-05-14 16:00:16";
7352;MZKTCOBOV;1;1;40;1;4624;14393;1;4794;4794;5;*******************;Chèque;1.000000;ps_checkpayment;0;1;"2020 MQDN";0;;0.000000;0.000000;0.000000;17.950000;17.950000;16.795000;17.950000;15.170000;16.000000;1.950000;1.950000;1.625000;20.000;0.000000;0.000000;0.000000;2;2;0;7067;"0000-00-00 00:00:00";"2022-05-12 14:01:43";0;"2022-05-11 12:28:50";"2022-05-15 22:18:01";
7353;KWPYGQAFO;1;1;42;1;7008;14396;1;7387;7387;5;*******************;Chèque;1.000000;ps_checkpayment;0;1;"MM 2019 -Prier";0;;0.000000;0.000000;0.000000;32.150000;32.150000;29.998333;32.150000;26.540000;28.000000;4.150000;4.150000;3.458333;20.000;0.000000;0.000000;0.000000;2;2;0;7066;"0000-00-00 00:00:00";"2022-05-12 14:01:43";0;"2022-05-11 12:40:47";"2022-05-14 14:00:23";
7354;OXGPZCUAZ;1;1;42;1;7009;14397;1;7388;7388;5;*******************;Chèque;1.000000;ps_checkpayment;0;1;"2020 MQDN";0;;0.000000;0.000000;0.000000;32.050000;32.050000;29.915000;32.050000;26.540000;28.000000;4.050000;4.050000;3.375000;20.000;0.000000;0.000000;0.000000;2;2;0;7065;"0000-00-00 00:00:00";"2022-05-12 14:01:43";0;"2022-05-11 12:45:36";"2022-05-16 13:21:01";
7355;YIEKYZTQL;1;1;40;1;7011;14399;1;7390;7390;5;*******************;Chèque;1.000000;ps_checkpayment;0;1;"MM 2018 - paro";0;;0.000000;0.000000;0.000000;18.050000;18.050000;16.878333;18.050000;15.170000;16.000000;2.050000;2.050000;1.708333;20.000;0.000000;0.000000;0.000000;2;2;0;7064;"0000-00-00 00:00:00";"2022-05-12 14:01:43";0;"2022-05-11 12:57:07";"2022-05-15 22:18:03";
7356;ZEBDUGPTJ;1;1;40;1;762;14401;1;866;866;5;*******************;Chèque;1.000000;ps_checkpayment;0;1;"2020 MQDN ";0;;0.000000;0.000000;0.000000;18.150000;18.150000;16.728333;18.150000;13.270000;14.000000;4.150000;4.150000;3.458333;20.000;0.000000;0.000000;0.000000;2;2;0;7063;"0000-00-00 00:00:00";"2022-05-12 14:01:42";0;"2022-05-11 13:06:15";"2022-05-15 22:18:01";
7357;LQKZTTZKW;1;1;40;1;7012;14400;1;7392;7391;5;*******************;Chèque;1.000000;ps_checkpayment;0;1;"2020 MQDN";0;;0.000000;0.000000;0.000000;15.000000;15.000000;14.250000;15.000000;11.540000;11.750000;3.250000;3.250000;2.710000;20.000;0.000000;0.000000;0.000000;2;2;0;7062;"0000-00-00 00:00:00";"2022-05-12 14:01:42";0;"2022-05-11 13:42:09";"2022-05-15 22:18:02";
7361;HWMONQFMW;1;1;42;1;7017;14410;1;7396;7396;5;*******************;Chèque;1.000000;ps_checkpayment;0;1;;0;;5.950000;5.950000;4.960000;52.300000;52.300000;45.190000;52.300000;45.190000;52.300000;5.950000;5.950000;4.960000;20.000;0.000000;0.000000;0.000000;2;2;0;7139;"0000-00-00 00:00:00";"2022-05-16 11:24:26";0;"2022-05-11 22:49:13";"2022-05-19 14:30:19";
7364;VIYVKTRZJ;1;1;42;1;2006;14417;1;2115;2115;5;*******************;Chèque;1.000000;ps_checkpayment;0;1;"2020 MQDN";0;;4.950000;4.950000;4.130000;176.000000;176.000000;168.905000;176.000000;168.910000;176.000000;4.950000;4.950000;4.125000;20.000;0.000000;0.000000;0.000000;2;2;0;7061;"0000-00-00 00:00:00";"2022-05-12 14:01:42";0;"2022-05-12 10:17:15";"2022-05-14 16:00:17";
7365;SNYENLCOI;1;1;40;1;3619;14418;1;3708;3708;5;*******************;Chèque;1.000000;ps_checkpayment;0;1;17739;0;;0.000000;0.000000;0.000000;12.050000;12.050000;11.050000;12.050000;8.340000;8.800000;3.250000;3.250000;2.710000;20.000;0.000000;0.000000;0.000000;2;2;0;7060;"0000-00-00 00:00:00";"2022-05-12 14:01:42";0;"2022-05-12 10:18:24";"2022-05-15 22:15:26";
7366;QGHBKYBGT;1;1;42;1;7020;14419;1;7399;7399;5;*******************;Chèque;1.000000;ps_checkpayment;0;1;"2020 MQDN";0;;5.950000;5.950000;4.960000;140.000000;140.000000;138.540000;140.000000;138.540000;140.000000;5.950000;5.950000;4.960000;20.000;0.000000;0.000000;0.000000;2;2;0;7059;"0000-00-00 00:00:00";"2022-05-12 14:01:42";0;"2022-05-12 10:23:40";"2022-05-14 14:00:31";
7368;BTBSQFTZP;1;1;40;1;3858;8277;1;3949;3949;5;*******************;Chèque;1.000000;ps_checkpayment;0;1;17739;0;;0.000000;0.000000;0.000000;12.050000;12.050000;11.050000;12.050000;8.340000;8.800000;3.250000;3.250000;2.710000;20.000;0.000000;0.000000;0.000000;2;2;0;7058;"0000-00-00 00:00:00";"2022-05-12 14:01:42";0;"2022-05-12 10:27:59";"2022-05-15 22:15:32";
7369;FLWOIXXNN;1;1;40;1;2781;14422;1;7401;2871;5;*******************;Chèque;1.000000;ps_checkpayment;0;1;17739;0;;0.000000;0.000000;0.000000;12.050000;12.050000;11.050000;12.050000;8.340000;8.800000;3.250000;3.250000;2.710000;20.000;0.000000;0.000000;0.000000;2;2;0;7057;"0000-00-00 00:00:00";"2022-05-12 14:01:41";0;"2022-05-12 10:29:11";"2022-05-15 22:15:27";
7370;CMAGLYMMC;1;1;40;1;4358;14425;1;4501;4501;5;*******************;Chèque;1.000000;ps_checkpayment;0;1;17739;0;;0.000000;0.000000;0.000000;12.050000;12.050000;11.050000;12.050000;8.340000;8.800000;3.250000;3.250000;2.710000;20.000;0.000000;0.000000;0.000000;2;2;0;7056;"0000-00-00 00:00:00";"2022-05-12 14:01:41";0;"2022-05-12 10:41:43";"2022-05-15 22:15:27";
7371;JQXRSAREK;1;1;40;1;3482;14426;1;3571;3571;5;*******************;Chèque;1.000000;ps_checkpayment;0;1;17739;0;;0.000000;0.000000;0.000000;12.050000;12.050000;11.050000;12.050000;8.340000;8.800000;3.250000;3.250000;2.710000;20.000;0.000000;0.000000;0.000000;2;2;0;7055;"0000-00-00 00:00:00";"2022-05-12 14:01:40";0;"2022-05-12 10:44:07";"2022-05-15 22:15:27";
7372;JIAKHIWRW;1;1;40;1;4158;14427;1;4261;4261;5;*******************;Chèque;1.000000;ps_checkpayment;0;1;FR-LIBRAIRIE;0;;0.000000;0.000000;0.000000;10.000000;10.000000;8.906667;10.000000;4.740000;5.000000;5.000000;5.000000;4.166667;20.000;0.000000;0.000000;0.000000;2;2;0;7054;"0000-00-00 00:00:00";"2022-05-12 14:01:40";0;"2022-05-12 11:03:36";"2022-05-15 22:18:02";
7374;STFJNXEZX;1;1;40;1;7007;14430;1;7385;7385;5;*******************;Chèque;1.000000;ps_checkpayment;0;1;"2020 MQDN";0;;0.000000;0.000000;0.000000;20.500000;20.500000;18.920000;20.500000;15.170000;16.000000;4.500000;4.500000;3.750000;20.000;0.000000;0.000000;0.000000;2;2;0;7053;"0000-00-00 00:00:00";"2022-05-12 14:01:40";0;"2022-05-12 12:32:26";"2022-05-15 22:18:02";
7375;XYVRLGMWS;1;1;40;1;7010;14431;1;7389;7389;5;*******************;Chèque;1.000000;ps_checkpayment;0;1;"2020 MQDN";0;;0.000000;0.000000;0.000000;17.950000;17.950000;16.795000;17.950000;15.170000;16.000000;1.950000;1.950000;1.625000;20.000;0.000000;0.000000;0.000000;2;2;0;7052;"0000-00-00 00:00:00";"2022-05-12 14:01:40";0;"2022-05-12 12:34:20";"2022-05-15 22:18:02";
7376;TWFRVYTNF;1;1;40;1;7005;14432;1;7383;7383;5;*******************;Chèque;1.000000;ps_checkpayment;0;1;"2020 MQDN";0;;0.000000;0.000000;0.000000;25.000000;25.000000;22.670000;25.000000;15.170000;16.000000;9.000000;9.000000;7.500000;20.000;0.000000;0.000000;0.000000;2;2;0;7051;"0000-00-00 00:00:00";"2022-05-12 14:01:40";0;"2022-05-12 12:35:34";"2022-05-15 22:18:02";
7377;LKHWJGAMW;1;1;40;1;5385;14433;1;5621;5621;5;*******************;Chèque;1.000000;ps_checkpayment;0;1;17739;0;;3.250000;3.250000;2.710000;8.800000;8.800000;8.340000;8.800000;8.340000;8.800000;3.250000;3.250000;2.710000;20.000;0.000000;0.000000;0.000000;2;2;0;7050;"0000-00-00 00:00:00";"2022-05-12 14:01:40";0;"2022-05-12 12:36:52";"2022-05-15 22:15:32";
7402;UIGTFMUAK;1;1;40;1;7050;14482;1;7434;7429;3;*******************;Chèque;1.000000;ps_checkpayment;0;1;"2020 MQDN";0;;0.000000;0.000000;0.000000;25.000000;25.000000;24.790000;25.000000;24.790000;25.000000;3.250000;3.250000;2.710000;20.000;0.000000;0.000000;0.000000;2;2;0;7166;"0000-00-00 00:00:00";"2022-05-17 11:11:22";0;"2022-05-16 08:40:37";"2022-05-17 12:58:23";
