"Numéro cde";"Numéro facture";"Date facture";"Total TTC";"Total HT";TVA;Statut;payment
17011;16933;01/07/2024;150.000000;148.750000;1.250000;Expédié;Chèque
17709;16934;01/07/2024;21.550000;19.750000;1.800000;Expédié;"Card via Stripe"
17711;16935;01/07/2024;30.950000;29.960000;0.990000;Expédié;"Card via Stripe"
17712;16936;01/07/2024;40.750000;38.720000;2.030000;Expédié;"Card via Stripe"
17713;16937;01/07/2024;13.750000;12.350000;1.400000;Expédié;"Link via Stripe"
17714;16938;01/07/2024;51.850000;48.470000;3.380000;Expédié;"Link via Stripe"
17715;16939;01/07/2024;5.950000;4.960000;0.990000;Expédié;"Card via Stripe"
17742;16940;02/07/2024;0.000000;0.000000;0.000000;Expédié;Virement
17751;16941;02/07/2024;63.700000;55.750000;7.950000;Expédié;"Card via Stripe"
17769;16942;02/07/2024;36.850000;34.250000;2.600000;Expédié;"Card via Stripe"
17802;16943;02/07/2024;20.000000;20.000000;0.000000;Annulé;Chèque
17822;16944;02/07/2024;5.950000;4.960000;0.990000;Expédié;"Card via Stripe"
17825;16945;02/07/2024;25.950000;23.920000;2.030000;Livré;"Link via Stripe"
17826;16946;02/07/2024;30.950000;29.960000;0.990000;Expédié;"Card via Stripe"
17827;16947;02/07/2024;40.750000;39.240000;1.510000;Expédié;"Card via Stripe"
17705;16948;03/07/2024;30.000000;30.000000;0.000000;Expédié;Chèque
17704;16949;03/07/2024;100.000000;100.000000;0.000000;Expédié;Chèque
17702;16950;03/07/2024;50.000000;50.000000;0.000000;Expédié;Chèque
17701;16951;03/07/2024;20.000000;20.000000;0.000000;Expédié;Chèque
17700;16952;03/07/2024;50.000000;50.000000;0.000000;Expédié;Chèque
17699;16953;03/07/2024;75.000000;75.000000;0.000000;Expédié;Chèque
17698;16954;03/07/2024;20.000000;20.000000;0.000000;Expédié;Chèque
17697;16955;03/07/2024;25.000000;25.000000;0.000000;Expédié;Chèque
17696;16956;03/07/2024;200.000000;200.000000;0.000000;Expédié;Chèque
17695;16957;03/07/2024;100.000000;100.000000;0.000000;Expédié;Chèque
17694;16958;03/07/2024;25.000000;25.000000;0.000000;Expédié;Chèque
17693;16959;03/07/2024;100.000000;100.000000;0.000000;Livré;Chèque
17691;16960;03/07/2024;50.000000;50.000000;0.000000;Livré;Chèque
17690;16961;03/07/2024;100.000000;100.000000;0.000000;Expédié;Chèque
17689;16962;03/07/2024;100.000000;100.000000;0.000000;Livré;Chèque
17688;16963;03/07/2024;50.000000;50.000000;0.000000;Expédié;Chèque
17687;16964;03/07/2024;20.000000;20.000000;0.000000;Livré;Chèque
17686;16965;03/07/2024;30.000000;30.000000;0.000000;Expédié;Chèque
17685;16966;03/07/2024;30.000000;30.000000;0.000000;Expédié;Chèque
17684;16967;03/07/2024;30.000000;30.000000;0.000000;Expédié;Chèque
17646;16968;03/07/2024;30.000000;30.000000;0.000000;Expédié;Chèque
17645;16969;03/07/2024;10.000000;10.000000;0.000000;Expédié;Chèque
17644;16970;03/07/2024;200.000000;200.000000;0.000000;Expédié;Chèque
17643;16971;03/07/2024;20.000000;20.000000;0.000000;Livré;Chèque
17642;16972;03/07/2024;100.000000;100.000000;0.000000;Livré;Chèque
17641;16973;03/07/2024;25.000000;25.000000;0.000000;Expédié;Chèque
17640;16974;03/07/2024;30.000000;30.000000;0.000000;Expédié;Chèque
17639;16975;03/07/2024;20.000000;20.000000;0.000000;Livré;Chèque
17638;16976;03/07/2024;50.000000;50.000000;0.000000;Expédié;Chèque
17637;16977;03/07/2024;20.000000;20.000000;0.000000;Expédié;Chèque
17636;16978;03/07/2024;100.000000;100.000000;0.000000;Expédié;Chèque
17635;16979;03/07/2024;30.000000;30.000000;0.000000;Livré;Chèque
17634;16980;03/07/2024;50.000000;50.000000;0.000000;Livré;Chèque
17633;16981;03/07/2024;50.000000;50.000000;0.000000;Livré;Chèque
17632;16982;03/07/2024;100.000000;100.000000;0.000000;Livré;Chèque
17631;16983;03/07/2024;50.000000;50.000000;0.000000;Expédié;Chèque
17630;16984;03/07/2024;20.000000;20.000000;0.000000;Expédié;Chèque
17629;16985;03/07/2024;40.000000;40.000000;0.000000;Expédié;Chèque
17628;16986;03/07/2024;100.000000;100.000000;0.000000;Livré;Chèque
17353;16987;03/07/2024;10.000000;10.000000;0.000000;Livré;Chèque
17350;16988;03/07/2024;50.000000;50.000000;0.000000;Expédié;Chèque
17348;16989;03/07/2024;10.000000;10.000000;0.000000;Livré;Chèque
17346;16990;03/07/2024;10.000000;10.000000;0.000000;Expédié;Chèque
17263;16991;03/07/2024;5.950000;4.960000;0.990000;Expédié;Chèque
17828;16992;03/07/2024;40.950000;39.440000;1.510000;Expédié;PayPal
17830;16993;03/07/2024;5.950000;4.960000;0.990000;Expédié;"Card via Stripe"
17831;16994;03/07/2024;35.000000;34.010000;0.990000;Expédié;"Card via Stripe"
17832;16995;03/07/2024;51.000000;50.830000;0.170000;Expédié;"Card via Stripe"
17833;16996;03/07/2024;5.950000;4.960000;0.990000;Expédié;"Link via Stripe"
17834;16997;03/07/2024;10.950000;9.700000;1.250000;Livré;PayPal
17810;16998;03/07/2024;10.000000;10.000000;0.000000;Livré;Chèque
17806;16999;03/07/2024;50.000000;50.000000;0.000000;Expédié;Chèque
17804;17000;03/07/2024;50.000000;50.000000;0.000000;Expédié;Chèque
17801;17001;03/07/2024;50.000000;50.000000;0.000000;Expédié;Chèque
17799;17002;03/07/2024;50.000000;50.000000;0.000000;Expédié;Chèque
17797;17003;03/07/2024;100.000000;100.000000;0.000000;Expédié;Chèque
17795;17004;03/07/2024;50.000000;50.000000;0.000000;Expédié;Chèque
17792;17005;03/07/2024;100.000000;100.000000;0.000000;Expédié;Chèque
17790;17006;03/07/2024;100.000000;100.000000;0.000000;Livré;Chèque
17788;17007;03/07/2024;50.000000;50.000000;0.000000;Expédié;Chèque
17786;17008;03/07/2024;50.000000;50.000000;0.000000;Expédié;Chèque
17784;17009;03/07/2024;50.000000;50.000000;0.000000;Expédié;Chèque
17780;17010;03/07/2024;50.000000;50.000000;0.000000;Livré;Chèque
17778;17011;03/07/2024;20.000000;20.000000;0.000000;Livré;Chèque
17775;17012;03/07/2024;15.000000;15.000000;0.000000;Livré;Chèque
17627;17013;03/07/2024;0.000000;0.000000;0.000000;Expédié;Chèque
17582;17014;03/07/2024;50.000000;50.000000;0.000000;Expédié;Chèque
17581;17015;03/07/2024;20.000000;20.000000;0.000000;Expédié;Chèque
17580;17016;03/07/2024;20.000000;20.000000;0.000000;Livré;Chèque
17579;17017;03/07/2024;50.000000;50.000000;0.000000;Expédié;Chèque
17578;17018;03/07/2024;50.000000;50.000000;0.000000;Expédié;Chèque
17577;17019;03/07/2024;50.000000;50.000000;0.000000;Expédié;Chèque
17576;17020;03/07/2024;200.000000;200.000000;0.000000;Livré;Chèque
17575;17021;03/07/2024;30.000000;30.000000;0.000000;Expédié;Chèque
17574;17022;03/07/2024;20.000000;20.000000;0.000000;Expédié;Chèque
17573;17023;03/07/2024;50.000000;50.000000;0.000000;Expédié;Chèque
17572;17024;03/07/2024;20.000000;20.000000;0.000000;Expédié;Chèque
17571;17025;03/07/2024;30.000000;30.000000;0.000000;Expédié;Chèque
17570;17026;03/07/2024;50.000000;50.000000;0.000000;Expédié;Chèque
17569;17027;03/07/2024;50.000000;50.000000;0.000000;Expédié;Chèque
17568;17028;03/07/2024;35.000000;35.000000;0.000000;Expédié;Chèque
17566;17029;03/07/2024;100.000000;100.000000;0.000000;Expédié;Chèque
17565;17030;03/07/2024;50.000000;50.000000;0.000000;Expédié;Chèque
17564;17031;03/07/2024;50.000000;50.000000;0.000000;Expédié;Chèque
17563;17032;03/07/2024;30.000000;30.000000;0.000000;Expédié;Chèque
17562;17033;03/07/2024;70.000000;70.000000;0.000000;Expédié;Chèque
17561;17034;03/07/2024;0.000000;0.000000;0.000000;Expédié;Chèque
17560;17035;03/07/2024;0.000000;0.000000;0.000000;Expédié;Chèque
17559;17036;03/07/2024;0.000000;0.000000;0.000000;Expédié;Chèque
17558;17037;03/07/2024;0.000000;0.000000;0.000000;Expédié;Chèque
17557;17038;03/07/2024;0.000000;0.000000;0.000000;Expédié;Chèque
17352;17039;03/07/2024;10.000000;10.000000;0.000000;Expédié;Chèque
17333;17040;03/07/2024;100.000000;100.000000;0.000000;Livré;Chèque
17326;17041;03/07/2024;30.000000;30.000000;0.000000;Expédié;Chèque
17319;17042;03/07/2024;100.000000;100.000000;0.000000;Expédié;Chèque
17317;17043;03/07/2024;50.000000;50.000000;0.000000;Livré;Chèque
17316;17044;03/07/2024;30.000000;30.000000;0.000000;Expédié;Chèque
17313;17045;03/07/2024;15.000000;15.000000;0.000000;Expédié;Chèque
17312;17046;03/07/2024;50.000000;50.000000;0.000000;Expédié;Chèque
17304;17047;03/07/2024;100.000000;100.000000;0.000000;Expédié;Chèque
17303;17048;03/07/2024;50.000000;50.000000;0.000000;Expédié;Chèque
17302;17049;03/07/2024;50.000000;50.000000;0.000000;Livré;Chèque
17300;17050;03/07/2024;10.000000;10.000000;0.000000;Expédié;Chèque
17835;17051;03/07/2024;101.000000;100.830000;0.170000;Expédié;"Link via Stripe"
17837;17052;03/07/2024;54.000000;49.570000;4.430000;Expédié;"Eps via Stripe"
17838;17053;03/07/2024;100.000000;97.230000;2.770000;Expédié;"Card via Stripe"
17839;17054;03/07/2024;11.000000;11.000000;0.000000;Expédié;PayPal
17840;17055;03/07/2024;5.950000;4.960000;0.990000;Expédié;"Card via Stripe"
17841;17056;03/07/2024;39.950000;33.300000;6.650000;Expédié;"Card via Stripe"
17842;17057;04/07/2024;5.950000;4.960000;0.990000;Expédié;"Link via Stripe"
17710;17058;04/07/2024;35.950000;34.960000;0.990000;Expédié;Virement
17680;17059;04/07/2024;11.000000;9.170000;1.830000;Expédié;Virement
17060;17060;04/07/2024;5.950000;4.960000;0.990000;Expédié;Virement
17203;17061;04/07/2024;5.950000;4.960000;0.990000;Expédié;Virement
17845;17062;04/07/2024;30.950000;29.960000;0.990000;Expédié;"Card via Stripe"
15901;17063;04/07/2024;13.350000;12.255000;1.095000;Expédié;Virement
17730;17064;04/07/2024;30.000000;30.000000;0.000000;Expédié;Chèque
17729;17065;04/07/2024;100.000000;100.000000;0.000000;Livré;Chèque
17728;17066;04/07/2024;20.000000;20.000000;0.000000;Livré;Chèque
17727;17067;04/07/2024;30.000000;30.000000;0.000000;Livré;Chèque
17726;17068;04/07/2024;200.000000;200.000000;0.000000;Expédié;Chèque
17725;17069;04/07/2024;50.000000;50.000000;0.000000;Expédié;Chèque
17724;17070;04/07/2024;5.000000;5.000000;0.000000;Expédié;Chèque
17723;17071;04/07/2024;100.000000;100.000000;0.000000;Expédié;Chèque
17722;17072;04/07/2024;20.000000;20.000000;0.000000;Expédié;Chèque
17721;17073;04/07/2024;50.000000;50.000000;0.000000;Expédié;Chèque
17720;17074;04/07/2024;50.000000;50.000000;0.000000;Expédié;Chèque
17719;17075;04/07/2024;100.000000;100.000000;0.000000;Expédié;Chèque
17718;17076;04/07/2024;50.000000;50.000000;0.000000;Expédié;Chèque
17717;17077;04/07/2024;10.000000;10.000000;0.000000;Expédié;Chèque
17716;17078;04/07/2024;20.000000;18.750000;1.250000;Expédié;Chèque
17617;17079;04/07/2024;27.200000;25.000000;2.200000;Expédié;Chèque
17616;17080;04/07/2024;25.000000;25.000000;0.000000;Livré;Chèque
17615;17081;04/07/2024;100.000000;100.000000;0.000000;Expédié;Chèque
17614;17082;04/07/2024;50.000000;50.000000;0.000000;Expédié;Chèque
17613;17083;04/07/2024;100.000000;100.000000;0.000000;Livré;Chèque
17612;17084;04/07/2024;30.000000;30.000000;0.000000;Expédié;Chèque
17611;17085;04/07/2024;25.000000;25.000000;0.000000;Livré;Chèque
17610;17086;04/07/2024;15.000000;15.000000;0.000000;Livré;Chèque
17609;17087;04/07/2024;50.000000;50.000000;0.000000;Expédié;Chèque
17608;17088;04/07/2024;75.000000;75.000000;0.000000;Expédié;Chèque
17607;17089;04/07/2024;50.000000;50.000000;0.000000;Expédié;Chèque
17606;17090;04/07/2024;40.000000;40.000000;0.000000;Expédié;Chèque
17605;17091;04/07/2024;20.000000;20.000000;0.000000;Expédié;Chèque
17604;17092;04/07/2024;10.000000;10.000000;0.000000;Livré;Chèque
17603;17093;04/07/2024;15.000000;15.000000;0.000000;Livré;Chèque
17602;17094;04/07/2024;50.000000;50.000000;0.000000;Expédié;Chèque
17601;17095;04/07/2024;20.000000;20.000000;0.000000;Livré;Chèque
17600;17096;04/07/2024;100.000000;100.000000;0.000000;Livré;Chèque
17598;17097;04/07/2024;10.000000;10.000000;0.000000;Expédié;Chèque
17596;17098;04/07/2024;50.000000;50.000000;0.000000;Expédié;Chèque
17595;17099;04/07/2024;50.000000;50.000000;0.000000;Livré;Chèque
17594;17100;04/07/2024;15.000000;15.000000;0.000000;Livré;Chèque
17593;17101;04/07/2024;50.000000;50.000000;0.000000;Expédié;Chèque
17592;17102;04/07/2024;25.000000;25.000000;0.000000;Livré;Chèque
17591;17103;04/07/2024;30.000000;30.000000;0.000000;Expédié;Chèque
17590;17104;04/07/2024;20.000000;20.000000;0.000000;Livré;Chèque
17589;17105;04/07/2024;50.000000;50.000000;0.000000;Expédié;Chèque
17588;17106;04/07/2024;20.000000;20.000000;0.000000;Expédié;Chèque
17587;17107;04/07/2024;50.000000;50.000000;0.000000;Expédié;Chèque
17586;17108;04/07/2024;100.000000;100.000000;0.000000;Livré;Chèque
17585;17109;04/07/2024;100.000000;100.000000;0.000000;Expédié;Chèque
17584;17110;04/07/2024;100.000000;100.000000;0.000000;Expédié;Chèque
17583;17111;04/07/2024;15.000000;15.000000;0.000000;Expédié;Chèque
17491;17112;04/07/2024;100.000000;100.000000;0.000000;Expédié;Chèque
17847;17113;04/07/2024;0.000000;0.000000;0.000000;Livré;Chèque
17848;17114;04/07/2024;11.000000;11.000000;0.000000;Livré;"Link via Stripe"
17849;17115;04/07/2024;136.800000;128.060000;8.740000;Livré;"Link via Stripe"
17850;17116;04/07/2024;35.950000;34.960000;0.990000;Livré;"Card via Stripe"
17892;17117;04/07/2024;5.950000;4.960000;0.990000;Livré;"Link via Stripe"
17893;17118;04/07/2024;41.850000;39.250000;2.600000;Livré;"Card via Stripe"
17894;17119;04/07/2024;5.950000;4.960000;0.990000;Livré;"Link via Stripe"
17895;17120;05/07/2024;15.950000;14.440000;1.510000;Livré;"Link via Stripe"
17896;17121;05/07/2024;0.000000;0.000000;0.000000;Livré;Chèque
17897;17122;05/07/2024;30.950000;29.960000;0.990000;Livré;"Link via Stripe"
17898;17123;05/07/2024;10.850000;9.600000;1.250000;Livré;"Link via Stripe"
17899;17124;05/07/2024;49.850000;47.870000;1.980000;Livré;"Link via Stripe"
17829;17125;05/07/2024;30.950000;29.960000;0.990000;Expédié;Virement
17900;17126;05/07/2024;30.950000;29.960000;0.990000;Livré;"Card via Stripe"
17901;17127;05/07/2024;7537.470000;7147.160000;390.310000;Livré;Virement
17902;17128;05/07/2024;20.650000;18.880000;1.770000;Livré;"Card via Stripe"
17903;17129;05/07/2024;51.000000;50.830000;0.170000;Livré;PayPal
17904;17130;05/07/2024;30.950000;29.960000;0.990000;Livré;"Link via Stripe"
17905;17131;05/07/2024;5.950000;4.960000;0.990000;Livré;"Link via Stripe"
17906;17132;05/07/2024;15.950000;14.960000;0.990000;Livré;PayPal
17907;17133;05/07/2024;30.000000;29.010000;0.990000;Livré;PayPal
17908;17134;05/07/2024;35.950000;34.700000;1.250000;Livré;"Card via Stripe"
17909;17135;05/07/2024;25.950000;24.960000;0.990000;Livré;"Link via Stripe"
17910;17136;06/07/2024;29.950000;27.710000;2.240000;Livré;"Link via Stripe"
17911;17137;06/07/2024;61.300000;54.660000;6.640000;Livré;"Bancontact via Stripe"
17913;17138;06/07/2024;5.950000;4.960000;0.990000;Livré;"Card via Stripe"
17914;17139;06/07/2024;5.950000;4.960000;0.990000;Livré;"Card via Stripe"
17915;17140;06/07/2024;51.000000;50.830000;0.170000;Livré;"Card via Stripe"
17916;17141;06/07/2024;35.850000;34.600000;1.250000;Livré;"Card via Stripe"
17917;17142;06/07/2024;5.950000;4.960000;0.990000;Livré;"Card via Stripe"
17918;17143;06/07/2024;5.950000;4.960000;0.990000;Livré;"Link via Stripe"
17919;17144;06/07/2024;49.950000;46.660000;3.290000;Livré;"Link via Stripe"
17920;17145;06/07/2024;115.210000;115.210000;0.000000;Livré;"Link via Stripe"
17921;17146;07/07/2024;5.950000;4.960000;0.990000;Livré;"Card via Stripe"
17922;17147;07/07/2024;10.850000;9.600000;1.250000;Livré;"Link via Stripe"
17924;17148;07/07/2024;5.950000;4.960000;0.990000;Livré;PayPal
17925;17149;07/07/2024;57.700000;54.560000;3.140000;Livré;PayPal
17926;17150;07/07/2024;25.850000;24.340000;1.510000;Livré;"Card via Stripe"
17927;17151;07/07/2024;15.950000;14.960000;0.990000;Livré;"Card via Stripe"
17928;17152;07/07/2024;70.900000;68.270000;2.630000;Livré;"Card via Stripe"
17929;17153;07/07/2024;5.950000;4.960000;0.990000;Livré;PayPal
17930;17154;07/07/2024;15.950000;14.440000;1.510000;Livré;"Link via Stripe"
17931;17155;07/07/2024;10.850000;9.600000;1.250000;Livré;"Card via Stripe"
17932;17156;07/07/2024;35.950000;34.960000;0.990000;Livré;"Card via Stripe"
17824;17157;08/07/2024;0.000000;0.000000;0.000000;Expédié;Chèque
17823;17158;08/07/2024;0.000000;0.000000;0.000000;Expédié;Chèque
17821;17159;08/07/2024;0.000000;0.000000;0.000000;Expédié;Chèque
17819;17160;08/07/2024;0.000000;0.000000;0.000000;Expédié;Chèque
17818;17161;08/07/2024;0.000000;0.000000;0.000000;Expédié;Chèque
17817;17162;08/07/2024;0.000000;0.000000;0.000000;Expédié;Chèque
17816;17163;08/07/2024;0.000000;0.000000;0.000000;Expédié;Chèque
17815;17164;08/07/2024;0.000000;0.000000;0.000000;Expédié;Chèque
17814;17165;08/07/2024;0.000000;0.000000;0.000000;Expédié;Chèque
17813;17166;08/07/2024;0.000000;0.000000;0.000000;Expédié;Chèque
17812;17167;08/07/2024;0.000000;0.000000;0.000000;Expédié;Chèque
17811;17168;08/07/2024;100.000000;100.000000;0.000000;Expédié;Chèque
17809;17169;08/07/2024;20.000000;20.000000;0.000000;Livré;Chèque
17808;17170;08/07/2024;30.000000;30.000000;0.000000;Livré;Chèque
17807;17171;08/07/2024;70.000000;70.000000;0.000000;Expédié;Chèque
17805;17172;08/07/2024;20.000000;20.000000;0.000000;Expédié;Chèque
17803;17173;08/07/2024;30.000000;30.000000;0.000000;Expédié;Chèque
17800;17174;08/07/2024;50.000000;50.000000;0.000000;Expédié;Chèque
17798;17175;08/07/2024;40.000000;40.000000;0.000000;Livré;Chèque
17796;17176;08/07/2024;50.000000;50.000000;0.000000;Expédié;Chèque
17794;17177;08/07/2024;50.000000;50.000000;0.000000;Expédié;Chèque
17793;17178;08/07/2024;50.000000;50.000000;0.000000;Expédié;Chèque
17791;17179;08/07/2024;20.000000;20.000000;0.000000;Livré;Chèque
17789;17180;08/07/2024;15.000000;15.000000;0.000000;Expédié;Chèque
17787;17181;08/07/2024;100.000000;100.000000;0.000000;Expédié;Chèque
17785;17182;08/07/2024;200.000000;200.000000;0.000000;Expédié;Chèque
17783;17183;08/07/2024;50.000000;50.000000;0.000000;Expédié;Chèque
17782;17184;08/07/2024;50.000000;50.000000;0.000000;Livré;Chèque
17781;17185;08/07/2024;60.000000;60.000000;0.000000;Expédié;Chèque
17779;17186;08/07/2024;50.000000;50.000000;0.000000;Livré;Chèque
17777;17187;08/07/2024;100.000000;100.000000;0.000000;Expédié;Chèque
17776;17188;08/07/2024;60.000000;60.000000;0.000000;Expédié;Chèque
17774;17189;08/07/2024;10.000000;10.000000;0.000000;Expédié;Chèque
17773;17190;08/07/2024;50.000000;50.000000;0.000000;Expédié;Chèque
17772;17191;08/07/2024;30.000000;30.000000;0.000000;Expédié;Chèque
17771;17192;08/07/2024;50.000000;50.000000;0.000000;Expédié;Chèque
17770;17193;08/07/2024;60.000000;60.000000;0.000000;Expédié;Chèque
17768;17194;08/07/2024;50.000000;50.000000;0.000000;Expédié;Chèque
17767;17195;08/07/2024;50.000000;50.000000;0.000000;Expédié;Chèque
17766;17196;08/07/2024;20.000000;20.000000;0.000000;Expédié;Chèque
17765;17197;08/07/2024;100.000000;100.000000;0.000000;Expédié;Chèque
17764;17198;08/07/2024;10.000000;10.000000;0.000000;Expédié;Chèque
17763;17199;08/07/2024;50.000000;50.000000;0.000000;Expédié;Chèque
17762;17200;08/07/2024;50.000000;50.000000;0.000000;Expédié;Chèque
17761;17201;08/07/2024;15.000000;15.000000;0.000000;Livré;Chèque
17760;17202;08/07/2024;50.000000;50.000000;0.000000;Livré;Chèque
17759;17203;08/07/2024;20.000000;20.000000;0.000000;Expédié;Chèque
17758;17204;08/07/2024;10.000000;10.000000;0.000000;Expédié;Chèque
17757;17205;08/07/2024;50.000000;50.000000;0.000000;Expédié;Chèque
17756;17206;08/07/2024;70.000000;70.000000;0.000000;Expédié;Chèque
17755;17207;08/07/2024;30.000000;30.000000;0.000000;Expédié;Chèque
17754;17208;08/07/2024;50.000000;50.000000;0.000000;Expédié;Chèque
17753;17209;08/07/2024;40.000000;40.000000;0.000000;Expédié;Chèque
17752;17210;08/07/2024;10.000000;10.000000;0.000000;Livré;Chèque
17750;17211;08/07/2024;100.000000;100.000000;0.000000;Expédié;Chèque
17749;17212;08/07/2024;100.000000;100.000000;0.000000;Expédié;Chèque
17748;17213;08/07/2024;50.000000;50.000000;0.000000;Expédié;Chèque
17747;17214;08/07/2024;20.000000;20.000000;0.000000;Livré;Chèque
17746;17215;08/07/2024;30.000000;30.000000;0.000000;Expédié;Chèque
17745;17216;08/07/2024;100.000000;100.000000;0.000000;Expédié;Chèque
17744;17217;08/07/2024;30.000000;30.000000;0.000000;Livré;Chèque
17743;17218;08/07/2024;50.000000;50.000000;0.000000;Expédié;Chèque
17741;17219;08/07/2024;80.000000;80.000000;0.000000;Expédié;Chèque
17740;17220;08/07/2024;20.000000;20.000000;0.000000;Expédié;Chèque
17738;17221;08/07/2024;10.000000;10.000000;0.000000;Expédié;Chèque
17737;17222;08/07/2024;30.000000;30.000000;0.000000;Expédié;Chèque
17736;17223;08/07/2024;20.650000;18.880000;1.770000;Expédié;Chèque
17735;17224;08/07/2024;40.000000;40.000000;0.000000;Expédié;Chèque
17734;17225;08/07/2024;100.000000;100.000000;0.000000;Expédié;Chèque
17733;17226;08/07/2024;100.000000;100.000000;0.000000;Livré;Chèque
17732;17227;08/07/2024;30.000000;30.000000;0.000000;Expédié;Chèque
17731;17228;08/07/2024;20.000000;20.000000;0.000000;Expédié;Chèque
17692;17229;08/07/2024;50.000000;50.000000;0.000000;Expédié;Chèque
17599;17230;08/07/2024;50.000000;50.000000;0.000000;Livré;Chèque
17957;17231;08/07/2024;32.850000;30.450000;2.400000;Livré;"Link via Stripe"
17996;17232;08/07/2024;0.000000;0.000000;0.000000;Expédié;Chèque
17997;17233;08/07/2024;0.000000;0.000000;0.000000;Livré;Chèque
18012;17234;08/07/2024;0.000000;0.000000;0.000000;Expédié;Chèque
18013;17235;08/07/2024;0.000000;0.000000;0.000000;Expédié;Chèque
18015;17236;08/07/2024;0.000000;0.000000;0.000000;Livré;Chèque
18016;17237;08/07/2024;0.000000;0.000000;0.000000;Livré;Chèque
18019;17238;08/07/2024;6.950000;5.960000;0.990000;Expédié;"Card via Stripe"
18028;17239;08/07/2024;37.350000;35.760000;1.590000;Expédié;"Card via Stripe"
18032;17240;08/07/2024;15.850000;14.000000;1.850000;Expédié;PayPal
18038;17241;08/07/2024;45.650000;43.880000;1.770000;Expédié;"Card via Stripe"
18039;17242;08/07/2024;21.850000;18.210000;3.640000;Expédié;PayPal
18040;17243;08/07/2024;15.750000;14.240000;1.510000;Expédié;"Card via Stripe"
18041;17244;08/07/2024;5.950000;4.960000;0.990000;Expédié;"Link via Stripe"
18042;17245;08/07/2024;65.000000;62.800000;2.200000;Expédié;"Card via Stripe"
18043;17246;08/07/2024;10.850000;9.600000;1.250000;Expédié;"Link via Stripe"
18044;17247;09/07/2024;30.000000;30.000000;0.000000;Expédié;PayPal
18036;17248;09/07/2024;0.000000;0.000000;0.000000;Expédié;Chèque
18035;17249;09/07/2024;0.000000;0.000000;0.000000;Expédié;Chèque
18034;17250;09/07/2024;100.000000;100.000000;0.000000;Livré;Chèque
18031;17251;09/07/2024;30.000000;30.000000;0.000000;Livré;Chèque
18029;17252;09/07/2024;0.000000;0.000000;0.000000;Expédié;Chèque
18027;17253;09/07/2024;50.000000;50.000000;0.000000;Expédié;Chèque
18026;17254;09/07/2024;20.000000;20.000000;0.000000;Livré;Chèque
18023;17255;09/07/2024;50.000000;50.000000;0.000000;Expédié;Chèque
18021;17256;09/07/2024;50.000000;50.000000;0.000000;Expédié;Chèque
18018;17257;09/07/2024;40.000000;40.000000;0.000000;Livré;Chèque
18014;17258;09/07/2024;100.000000;100.000000;0.000000;Livré;Chèque
18011;17259;09/07/2024;30.000000;30.000000;0.000000;Livré;Chèque
18009;17260;09/07/2024;50.000000;50.000000;0.000000;Livré;Chèque
18007;17261;09/07/2024;500.000000;500.000000;0.000000;Livré;Chèque
18004;17262;09/07/2024;50.000000;50.000000;0.000000;Livré;Chèque
18002;17263;09/07/2024;100.000000;100.000000;0.000000;Livré;Chèque
17999;17264;09/07/2024;100.000000;100.000000;0.000000;Livré;Chèque
17998;17265;09/07/2024;100.000000;100.000000;0.000000;Livré;Chèque
17995;17266;09/07/2024;30.000000;30.000000;0.000000;Livré;Chèque
17994;17267;09/07/2024;100.000000;100.000000;0.000000;Livré;Chèque
17993;17268;09/07/2024;30.000000;30.000000;0.000000;Livré;Chèque
17992;17269;09/07/2024;100.000000;100.000000;0.000000;Livré;Chèque
17991;17270;09/07/2024;100.000000;100.000000;0.000000;Livré;Chèque
17990;17271;09/07/2024;50.000000;50.000000;0.000000;Livré;Chèque
17989;17272;09/07/2024;100.000000;100.000000;0.000000;Livré;Chèque
17987;17273;09/07/2024;40.000000;40.000000;0.000000;Livré;Chèque
17890;17274;09/07/2024;50.000000;50.000000;0.000000;Livré;Chèque
17889;17275;09/07/2024;80.000000;80.000000;0.000000;Livré;Chèque
17887;17276;09/07/2024;30.000000;30.000000;0.000000;Livré;Chèque
17886;17277;09/07/2024;30.000000;30.000000;0.000000;Livré;Chèque
17885;17278;09/07/2024;30.000000;30.000000;0.000000;Livré;Chèque
17884;17279;09/07/2024;100.000000;100.000000;0.000000;Livré;Chèque
17883;17280;09/07/2024;30.000000;30.000000;0.000000;Livré;Chèque
17881;17281;09/07/2024;100.000000;100.000000;0.000000;Livré;Chèque
17880;17282;09/07/2024;100.000000;100.000000;0.000000;Livré;Chèque
17879;17283;09/07/2024;30.000000;30.000000;0.000000;Livré;Chèque
17878;17284;09/07/2024;50.000000;50.000000;0.000000;Livré;Chèque
17877;17285;09/07/2024;50.000000;50.000000;0.000000;Livré;Chèque
17876;17286;09/07/2024;100.000000;100.000000;0.000000;Livré;Chèque
17875;17287;09/07/2024;60.000000;60.000000;0.000000;Expédié;Chèque
17874;17288;09/07/2024;100.000000;100.000000;0.000000;Livré;Chèque
17873;17289;09/07/2024;100.000000;100.000000;0.000000;Expédié;Chèque
17870;17290;09/07/2024;50.000000;50.000000;0.000000;Expédié;Chèque
17868;17291;09/07/2024;30.000000;30.000000;0.000000;Livré;Chèque
17867;17292;09/07/2024;30.000000;30.000000;0.000000;Livré;Chèque
17866;17293;09/07/2024;100.000000;100.000000;0.000000;Livré;Chèque
17865;17294;09/07/2024;20.000000;20.000000;0.000000;Expédié;Chèque
