id_product;product_name;Description;Détails;reference;ean13;isbn;price_ht;price_ttc;wholesale_price;weight;tax_rate;Editeur;combination_attributes;categories;image_urls;stock_quantity_total;active;date_add;date_upd
38;"Lot de 5 livrets Neuvaine pour le travail - Marie qui défait les nœuds";"<p>Lot de 5 livrets de la neuvaine à Marie qui défait les nœuds » est un livret de prières écrit par le Père Celeiro, prêtre argentin, et validé par l’Eglise catholique (Nihil Obstat et Imprimatur de l’Archevêché de Paris).</p>
<p></p>";"<p>La neuvaine à Marie qui défait les nœuds » est un livret de prières écrit par le Père Celeiro, prêtre argentin, et validé par l’Eglise catholique (Nihil Obstat et Imprimatur de l’Archevêché de Paris).</p>
<p>Il permet de confier, pendant 9 jours, une difficulté, un problème, un souci lancinant à Marie, Mère de Jésus, en méditant à partir du chapelet et de la reproduction du célèbre tableau.</p>
<p>Il ne s’agit nullement de formules magiques mais de l’appel confiant d’une personne dans le besoin, à celle qui peut tout obtenir de Dieu.</p>
<p>Diffusée dans le monde entier, cette neuvaine suscite des témoignages impressionnants.</p>";38-UNITE-5;;978-2-35689-084-9;16.587678;17.50;0.900000;0.170000;5.500;"Marie qui défait les noeuds";;"Marie qui défait les nœuds";"https://editions.mariedenazareth.com/img/p/8/9//89.jpg, https://editions.mariedenazareth.com/img/p/9/0//90.jpg";0;0;"2019-06-23 14:35:55";"2023-11-01 09:57:05"
39;"Lot de 5 livrets - Neuvaine pour la famille - Marie qui défait les nœuds";"<p>La neuvaine à Marie qui défait les nœuds » est un livret de prières écrit par le Père Celeiro, prêtre argentin, et validé par l’Eglise catholique (Nihil Obstat et Imprimatur de l’Archevêché de Paris).</p>";"<p>La neuvaine à Marie qui défait les nœuds » est un livret de prières écrit par le Père Celeiro, prêtre argentin, et validé par l’Eglise catholique (Nihil Obstat et Imprimatur de l’Archevêché de Paris).</p>
<p>Il permet de confier, pendant 9 jours, une difficulté, un problème, un souci lancinant à Marie, Mère de Jésus, en méditant à partir du chapelet et de la reproduction du célèbre tableau.</p>
<p>Il ne s’agit nullement de formules magiques mais de l’appel confiant d’une personne dans le besoin, à celle qui peut tout obtenir de Dieu.</p>
<p>Diffusée dans le monde entier, cette neuvaine suscite des témoignages impressionnants.</p>";39-UNITE-5;;978-2-35689-086-3;16.587678;17.50;0.900000;0.170000;5.500;"Marie qui défait les noeuds";;"Marie qui défait les nœuds";"https://editions.mariedenazareth.com/img/p/9/1//91.jpg, https://editions.mariedenazareth.com/img/p/9/2//92.jpg";0;0;"2019-06-23 14:39:30";"2023-09-08 11:56:33"
40;"Le Rosaire - Les vingt mystères revisités";"<p>Avec le langage imagé, enthousiaste, précis qu’on lui connait, Mgr René Laurentin détaille passionnément et rigoureusement les mystères du Rosaire. Ce livre est magnifiquement illustré des mosaïques du père Marko Ivan Rupnik. Il permettra de prier le chapelet avec une conscience renouvelée des épisodes de la vie de Jésus et Marie.</p>";"<p>120 pages</p>
<p>format : 19 x 12 cm</p>";40-UNITE;9782356890139;978-2-35689-013-9;9.383886;9.90;1.120000;0.193000;5.500;"Editions du Ginko";;"Accueil, Livres, Vie spirituelle";https://editions.mariedenazareth.com/img/p/9/4//94.jpg;17;1;"2019-06-23 14:41:26";"2025-07-07 14:58:05"
42;"Neuvaine pour les malades - Marie qui défait les nœuds";"<p>La neuvaine à Marie qui défait les nœuds du père Celeiro, adaptée pour les malades. Vous y trouverez, entre autres, une très belle prière à Marie du pape François, des témoignages impressionnants et un bref historique de cette ancienne dévotion.</p>";"<p>24 pages</p>
<p>format : 16 x 10,5 cm</p>";42-UNITE;9782356890856;978-2-35689-085-6;4.739336;5.00;0.180000;0.034000;5.500;"Editions du Ginko";;"Accueil, Marie qui défait les nœuds";https://editions.mariedenazareth.com/img/p/9/7//97.jpg;-5;0;"2020-04-13 18:29:05";"2025-06-25 10:20:01"
43;"Lot de 5 livrets Neuvaine pour la maladie - Marie qui défait les nœuds";"<p>La neuvaine à Marie qui défait les nœuds » est un livret de prières écrit par le Père Celeiro, prêtre argentin, et validé par l’Eglise catholique (Nihil Obstat et Imprimatur de l’Archevêché de Paris).</p>
<p></p>";"<p>La neuvaine à Marie qui défait les nœuds » est un livret de prières écrit par le Père Celeiro, prêtre argentin, et validé par l’Eglise catholique (Nihil Obstat et Imprimatur de l’Archevêché de Paris).</p>
<p>Il permet de confier, pendant 9 jours, une difficulté, un problème, un souci lancinant à Marie, Mère de Jésus, en méditant à partir du chapelet et de la reproduction du célèbre tableau.</p>
<p>Il ne s’agit nullement de formules magiques mais de l’appel confiant d’une personne dans le besoin, à celle qui peut tout obtenir de Dieu.</p>
<p>Diffusée dans le monde entier, cette neuvaine suscite des témoignages impressionnants.</p>";43-UNITE-5;;978-2-35689-085-6;16.587678;17.50;0.900000;0.170000;5.500;"Marie qui défait les noeuds";;"Marie qui défait les nœuds";"https://editions.mariedenazareth.com/img/p/9/8//98.jpg, https://editions.mariedenazareth.com/img/p/9/9//99.jpg";0;0;"2019-06-23 14:46:09";"2023-09-08 11:56:33"
44;"Edition Collector _lot de 10 neuvaines à Marie qui défait les noeuds";"<h3 style=""text-align:center;""><strong>Offre exceptionnelle : lot de 10 neuvaines à Marie qui défait les nœuds édition collector !</strong></h3>
<p style=""text-align:center;""></p>
<p></p>
<p><em>Redécouvrez et offrez à vos proches la neuvaine la plus priée au monde dans une édition spéciale identique à celle diffusée à l'origine à plus d'un million d'exemplaires !</em></p>
<p>C'est souvent au coeur des épreuves, quand nous prenons conscience de notre précarité, de notre fragilité, que jaillit en nous le besoin de prier. Saisissant la main de Marie, lui confiant les ""nœuds"" et difficultés de nos vies, nous reprenons confiance car nous ne sommes plus seuls...</p>
<p><em>L'auteur :</em> Curé d'une paroisse populaire de la périphérie de Buenos Aires en Argentine, le <strong><em>Père Juan Ramon Celeiro</em></strong> a écrit cette neuvaine à ""Marie qui défait les nœuds"" en 1998 pour sa communauté paroissiale. Depuis lors celle-ci s'est diffusée dans le monde entier. Elle est proposée ici dans une <strong>édition collector</strong> identique à celle publiée en France pour la première fois aux débuts des années 2000 et diffusée à plus d'un million d'exemplaires.</p>
<p></p>
<p>Avec une prière spéciale du <em><strong>pape François</strong></em>, qui est connu pour sa dévotion envers Marie qui défait les nœuds.</p>
<p></p>
<h3 style=""text-align:center;""><strong style=""color:#d0121a;text-align:center;"">Offre spéciale à 29€ au lieu de <span style=""text-decoration:line-through;"">40,00€</span></strong></h3>";"<p>24 pages</p>
<p>Format : 16 x 10,5 cm</p>";44-LOT10;9782356890009;978-2-35689-000-9;23.696682;25.00;0.597280;0.305000;5.500;"Editions du Ginko";"Quantité - Lot de 10";"Accueil, Livres, Marie qui défait les nœuds";"https://editions.mariedenazareth.com/img/p/1/0/2/102.jpg, https://editions.mariedenazareth.com/img/p/8/8/0/880.jpg";7;1;"2019-06-23 14:53:25";"2025-07-07 14:58:05"
45;"Affichette format A3";"<p>Au recto : reproduction en quadrichromie du groupe central de « Marie qui défait les nœuds ».</p>
<p>Au verso : prière centrale de la neuvaine du père Juan-Ramon Celeiro. Peut aisément être collé sur support bois.</p>";"<p>Format A3 : 42 x 29,7 cm</p>";45-UNITE;9782356890078;978-2-35689-007-8;11.250000;13.50;0.000000;0.251000;20.000;"Editions du Ginko";;"Carterie & objets, Marie qui défait les nœuds";https://editions.mariedenazareth.com/img/p/9/0/3/903.jpg;75;0;"2019-06-23 14:58:17";"2025-06-25 10:20:39"
46;"Affichette format A2";"<p>Au recto : reproduction en quadrichromie du groupe central de « Marie qui défait les nœuds ».</p>
<p>Au verso : prière centrale de la neuvaine du père Juan-Ramon Celeiro. Peut aisément être collé sur support bois.</p>";"<p>Format A2 : 59,4 x 42 cm</p>";46-UNITE;9782356890085;978-2-35689-008-5;24.583333;29.50;0.000000;0.251000;20.000;"Editions du Ginko";;"Carterie & objets, Marie qui défait les nœuds";https://editions.mariedenazareth.com/img/p/1/0/4/104.jpg;18;0;"2019-06-23 14:59:38";"2025-06-25 10:20:52"
47;"Chapelet en bois verni";"<p>Grains et croix en bois teinté rouge, montés sur cordon en coton.</p>
<p>Longueur : 41 cm.</p>
<p></p>
<p></p>";"<p>Longueur : 41 cm.</p>";47-UNITE;9782356890108;978-2-35689-010-8;5.000000;6.00;3.980000;0.017000;20.000;Prouvost;;"Accueil, Carterie & objets, Marie qui défait les nœuds";"https://editions.mariedenazareth.com/img/p/1/0/6/106.jpg, https://editions.mariedenazareth.com/img/p/3/0/2/302.jpg, https://editions.mariedenazareth.com/img/p/3/0/3/303.jpg";0;0;"2019-06-23 15:01:39";"2025-07-07 14:58:05"
48;"Statue Marie qui défait les nœuds - 22 cm";"<p>Statue polychrome inspirée du tableau de « Marie qui défait les nœuds ».<br />Résine peinte sur socle marron.<br />Hauteur : 22 cm</p>";"<p>Statue polychrome inspirée du tableau de « Marie qui défait les nœuds ».<br />Résine peinte sur socle marron.<br />Hauteur : 22 cm</p>";48-UNITE;;;29.166667;35.00;11.330000;0.480000;20.000;"Message de Vie";;"Accueil, Carterie & objets, Marie qui défait les nœuds";"https://editions.mariedenazareth.com/img/p/1/0/8/108.jpg, https://editions.mariedenazareth.com/img/p/2/9/9/299.jpg";0;0;"2019-06-23 15:05:03";"2025-07-07 14:58:05"
49;"Lumières sur Nazareth  Version Française";"<p>Page après page, vous voilà de retour dans le Nazareth de la Sainte Famille.</p>
<p>L’auteur et artiste, Marc Alibert, “par cette splendide collection d’aquarelles, nous aide à accomplir cette magnifique expérience du retour à Nazareth et à en éprouver toutes les dimensions” (Mgr.Marcuzzo, Vice patriarcal latin pour Israël).</p>
<p>Nazareth, “c’est l’école où l’on commence à comprendre la vie de Jésus. (...) peut-être apprend-on même insensiblement à l’imiter”. (Paul VI à Nazareth le 5/01/1964).</p>";"<p>Recueil d'aquarelles</p>
<p>122 pages</p>
<p>Edition : janvier 2015</p>
<p>« Lumières sur Nazareth », comporte de magnifiques aquarelles. Marc Alibert nous convie sur les traces de la Sainte-Famille de Nazareth. L'auteur nous propose un triple itinéraire : spirituel, géographique et historique. Sa démarche artistique emprunte de multiples chemins donnant à imaginer la Nazareth du temps de Jésus. En complément de reproductions de dessins anciens, il se risque à représenter les maisons, les rues, les sites d'aujourd'hui dans lesquels on entrevoit toujours l'aspect de la Nazareth du Christ. Son regard interroge également l’archéologie, ainsi le dessin permet de remonter le temps. Marc Alibert a fait ses études supérieures aux Beaux-arts de Paris. Par la suite, il se spécialise dans la filière patrimoine et est reçu au concours d’Architecte des Bâtiments de France. Passionné par l’aquarelle, il obtient en 1999 le Prix Renaissance des Arts pour l’ensemble de ses livres d’architecture. En plus, ses nombreux voyages au Proche Orient lui ont permis d’approfondir ses connaissances sur les différentes cultures locales et notamment la Galilée, toile de fond de ce recueil.</p>
<p>Page après page, vous voilà de retour dans le Nazareth de la Sainte Famille.</p>
<p>L’auteur et artiste, Marc Alibert, “par cette splendide collection d’aquarelles, nous aide à accomplir cette magnifique expérience du retour à Nazareth et à en éprouver toutes les dimensions” (Mgr.Marcuzzo, Vice patriarcal latin pour Israël).</p>
<p>Nazareth, “c’est l’école où l’on commence à comprendre la vie de Jésus. (...) peut-être apprend-on même insensiblement à l’imiter”. (Paul VI à Nazareth le 5/01/1964).</p>";49-UNITE;9782955534304;978-2-9555343-0-4;26.540284;28.00;6.630000;0.910000;5.500;"MDN Productions";;"Accueil, Beaux livres, Livres, Remise de 5% à partir de 3 livres";https://editions.mariedenazareth.com/img/p/1/1/2/112.jpg;709;1;"2019-07-15 15:41:20";"2025-06-06 12:44:02"
50;"Je fais un don pour participer aux actions de la librairie missionnaire";"<p>Avec la librairie missionnaire MDN Productions, l'Association Marie de Nazareth propose de faire connaître et aimer Marie et de permettre au plus grand nombre de découvrir toute la beauté, la profondeur et la vérité de la foi chrétienne.</p>
<p>Chaque livre est diffusé en vente <strong>à l’unité</strong>, en vente <strong>par lot de 10</strong> et est aussi <strong>distribué gratuitement</strong> dans les sanctuaires et lors d’événements missionnaires. Cette diffusion gratuite est financée par les bénéfices des ventes et par les dons des acheteurs.</p>
<p>Merci pour tout ce que vous pourrez faire !</p>";"<p>Après déduction fiscale, un don de 50€, par exemple, ne vous coûte que 17€. Il nous permet de diffuser 500 livrets et d'annoncer ainsi la beauté et la vérité de la foi chrétienne à plus de 1000 personnes. Si vous ne souhaitez pas faire de don, merci d'inscrire le chiffre « 0 » dans la case ci-contre.</p>";DON;;;1.000000;;0.000000;0.000000;;;;Donations;https://editions.mariedenazareth.com/img/p/1/6/4/164.jpg;999337;1;"2019-07-20 11:49:49";"2025-03-24 17:32:27"
51;"365 méditations sur la Vierge Marie";"<p>Ce nouvel album de la collection « 365 méditations » propose, pour chaque jour de l'année, une photo et une parole puisée dans la Bible et les textes des mystiques qui ont chacun entrevu une partie du mystère de Marie. À travers les textes, nous faisons connaissance avec celle que la Tradition a qualifié de Théotokos, Mère de Dieu, Reine du ciel, Reine de la Paix, Étoile du Matin… Celle qui selon la Bible sera appelée par toutes les générations « bienheureuse ». Après le succès des ""365 méditations quotidiennes du Dalaï-lama"", des ""365 méditations bibliques"", des ""365 méditations sur les chemins de Compostelle"", des ""365 méditations sur les chemins du bonheur"" et des ""365 méditations de sœur Emmanuelle"", nous vous invitons à vivre une nouvelle année sur les pas de la Vierge Marie.</p>";"<p>Ce nouvel album de la collection « 365 méditations » propose, pour chaque jour de l'année, une photo et une parole puisée dans la Bible et les textes des mystiques qui ont chacun entrevu une partie du mystère de Marie. À travers les textes, nous faisons connaissance avec celle que la Tradition a qualifié de Théotokos, Mère de Dieu, Reine du ciel, Reine de la Paix, Étoile du Matin… Celle qui selon la Bible sera appelée par toutes les générations « bienheureuse ». Après le succès des ""365 méditations quotidiennes du Dalaï-lama"", des ""365 méditations bibliques"", des ""365 méditations sur les chemins de Compostelle"", des ""365 méditations sur les chemins du bonheur"" et des ""365 méditations de sœur Emmanuelle"", nous vous invitons à vivre une nouvelle année sur les pas de la Vierge Marie.</p>";51-UNITE;9782750905132;978-2-7509051-3-2;0.000000;0.00;0.000000;1.000000;5.500;"MDN Productions";;"Accueil, Mission";https://editions.mariedenazareth.com/img/p/1/1/4/114.jpg;2;0;"2019-08-26 16:27:44";"2025-07-07 14:58:05"
52;"Carte postale";"<p>Au recto : reproduction en quadrichromie du groupe central de « Marie qui défait les nœuds ».</p>
<p>Au verso : prière centrale de la neuvaine du Père Juan-Ramon Celeiro.</p>";"<p>Papier glacé. 11 x 16cm.</p>";52-UNITE;9782356890054;978-2-35689-005-4;1.250000;1.50;0.060000;0.007000;20.000;"Editions du Ginko";;"Carterie & objets, Marie qui défait les nœuds";https://editions.mariedenazareth.com/img/p/1/1/6/116.jpg;0;0;"2019-08-26 16:35:10";"2025-06-25 10:21:04"
53;"Le livre de Saint Joseph - Le saint du XXIème siècle";"<p>Dans son style simple, clair, coloré le père Juan-Ramon Celeiro fait redécouvrir « la confiance en saint Joseph » aujourd’hui véritable pierre angulaire pour faire face aux défis qui nous attendent. De nombreuses illustrations, icônes et citations de grands saints illustrent cet ouvrage.</p>";"<p>66 pages</p>
<p>format : 17 x 11 cm</p>";53-UNITE;9782356890092;978-2-35689-009-2;5.687204;6.00;0.100000;0.075000;5.500;"Editions du Ginko";;"Accueil, Livres, Saints & mystiques";https://editions.mariedenazareth.com/img/p/1/1/8/118.jpg;2801;1;"2019-08-26 16:44:31";"2025-07-07 14:58:05"
54;"Paquet de 10 signets Marie qui défait les nœuds";"<p>Au recto : reproduction en quadrichromie du groupe central de « Marie qui défait les nœuds ».</p>
<p>Au verso : prière principale de la neuvaine du père Juan-Ramon Celeiro.</p>
<p>Papier glacé.</p>";"<p>Format 20 x 6 cm</p>";54-LOT10;9782356890122;978-2-35689-012-2;8.333333;10.00;0.100000;0.051000;20.000;"Editions du Ginko";;"Accueil, Carterie & objets, Marie qui défait les nœuds";https://editions.mariedenazareth.com/img/p/1/2/0/120.jpg;2;0;"2019-08-26 18:06:57";"2025-07-07 14:58:05"
55;"Marie qui défait les nœuds - Neuvaine intégrale, avec les citations bibliques";"<p>Réunis dans un même ouvrage, le texte intégral de la célèbre neuvaine du père Celeiro et les références bibliques qui l’appuient.</p>
<p>Plus quatre pages de témoignages. Un best-seller dans le monde entier et une dévotion mariale très aimée par le pape François.</p>";"<p>56 pages</p>
<p>format : 16 x 10,5 cm</p>";55-UNITE;9782356890870;978-2-35689-087-0;5.687204;6.00;0.530000;0.093000;5.500;"Marie qui défait les noeuds";;"Accueil, Marie qui défait les nœuds";https://editions.mariedenazareth.com/img/p/1/2/2/122.jpg;0;0;"2019-08-26 18:12:01";"2025-07-07 14:58:05"
56;"CD - prier le chapelet";"<p>Petits ou gros, une multitude de problèmes parfois inextricables encombrent nos existences. Comment les défaire ? Priez le chapelet de la célèbre neuvaine « Marie qui défait les noeuds » et expérimentez la puissance de la prière. De nombreux témoignages le confirment : des problèmes relationnels, personnels ou matériels se trouvent étonnamment dénoués, des grâces intérieures sont accordées. Tous les chants sont extraits de l'album O Vierge Marie et interprétés par Sylvie Buisset. Ne dites plus votre chapelet tout seul ! Priez-le avec un ami de Dieu. Cinq dizaines tirées des différents mystères du rosaire, entrecoupées de citations et de refrains pour nourrir la prière. Des paroles fortes, des grâces à recevoir, une intercession puissante, des chants qui plongent dans la prière, pour entrer plus profondément dans la méditation.</p>";"<p>Petits ou gros, une multitude de problèmes parfois inextricables encombrent nos existences. Comment les défaire ? Priez le chapelet de la célèbre neuvaine « Marie qui défait les noeuds » et expérimentez la puissance de la prière. De nombreux témoignages le confirment : des problèmes relationnels, personnels ou matériels se trouvent étonnamment dénoués, des grâces intérieures sont accordées. Tous les chants sont extraits de l'album O Vierge Marie et interprétés par Sylvie Buisset. Ne dites plus votre chapelet tout seul ! Priez-le avec un ami de Dieu. Cinq dizaines tirées des différents mystères du rosaire, entrecoupées de citations et de refrains pour nourrir la prière. Des paroles fortes, des grâces à recevoir, une intercession puissante, des chants qui plongent dans la prière, pour entrer plus profondément dans la méditation.</p>";56-UNITE;3760132377988;376-0-13237-798-8;7.500000;9.00;5.580000;0.060000;20.000;"Les Béatitudes";;"Accueil, Carterie & objets, Vie spirituelle";https://editions.mariedenazareth.com/img/p/1/2/4/124.jpg;111;1;"2019-08-26 18:22:30";"2025-07-07 14:58:05"
